Date,Shift,Component,Defect Type,Temperature,Rejected Qty,Produced Qty,Machine,Sand Moisture (%),Pouring Time (sec),Operator,Cooling Time (min),Mold Hardness,Humidity (%),Inspection Result,Rejection Rate (%),Month,Year
2025-10-30,B,Brake Drum,Crack,687.0,35,759,M1,5.24,28.07,OP15,37,85,74,Pass,4.61,10.0,2025.0
2025-08-03,B,Clutch Plate,Misrun,732.0,6,667,M1,7.31,15.75,OP18,84,73,40,Fail,0.9,8.0,2025.0
2025-08-14,B,Wheel Hub,Cold Shut,750.0,22,408,M5,5.32,15.09,OP04,21,60,40,Pass,5.39,8.0,2025.0
2025-10-13,B,Brake Drum,Misrun,718.0,4,490,M4,4.09,19.84,OP08,45,94,67,Pass,0.82,10.0,2025.0
2025-07-01,B,Clutch Plate,Crack,681.0,24,918,M1,4.85,18.54,OP14,22,65,59,Pass,2.61,7.0,2025.0
2025-09-24,C,Clutch Plate,Sand Inclusion,654.0,8,807,M3,3.44,21.13,OP09,29,93,50,Pass,0.99,9.0,2025.0
2025-12-17,B,Gear Housing,Misrun,677.0,5,913,M4,4.11,26.79,OP10,87,80,54,Fail,0.55,12.0,2025.0
2025-12-28,B,Cylinder Head,Shrinkage,738.0,95,852,M4,4.86,19.71,OP10,84,90,77,Fail,11.15,12.0,2025.0
2025-04-28,A,Engine Block,Porosity,717.0,98,963,M1,3.56,19.53,OP11,35,61,85,Pass,10.18,4.0,2025.0
2025-08-10,A,Gear Housing,Sand Inclusion,735.0,1,620,M3,6.41,10.12,OP11,25,61,54,Pass,0.16,8.0,2025.0
2026-03-30,C,Clutch Plate,Crack,681.0,28,432,M5,3.34,27.32,OP06,69,82,66,Pass,6.48,3.0,2026.0
2026-04-09,B,Engine Block,Sand Inclusion,692.0,91,1056,M3,4.59,15.21,OP05,72,85,41,Pass,8.62,4.0,2026.0
2025-03-02,B,Wheel Hub,Cold Shut,688.0,56,1025,M1,6.94,15.31,OP04,63,89,77,Pass,5.46,3.0,2025.0
2025-12-28,C,Brake Drum,Misrun,756.0,15,718,M3,5.56,10.67,OP03,38,68,49,Pass,2.09,12.0,2025.0
2025-01-27,C,Gear Housing,Cold Shut,743.0,92,942,M3,5.0,10.77,OP13,43,88,62,Pass,9.77,1.0,2025.0
2026-01-25,C,Brake Drum,Sand Inclusion,779.0,23,413,M4,4.04,20.68,OP13,39,94,50,Pass,5.57,1.0,2026.0
2026-03-22,B,Clutch Plate,Crack,702.0,59,936,M4,7.46,23.82,OP17,32,76,66,Pass,6.3,3.0,2026.0
2025-08-11,A,Gear Housing,Misrun,763.0,55,937,M2,7.05,22.09,OP06,57,72,62,Pass,5.87,8.0,2025.0
2025-11-24,B,Engine Block,Porosity,737.0,25,453,M5,6.43,13.53,OP16,77,67,70,Pass,5.52,11.0,2025.0
,B,Engine Block,Porosity,774.0,49,565,M4,7.07,11.15,OP09,28,79,58,Fail,8.67,,
2026-03-26,A,Cylinder Head,Sand Inclusion,682.0,74,729,M4,5.68,23.07,OP04,72,87,70,Fail,10.15,3.0,2026.0
2025-04-21,C,Clutch Plate,Sand Inclusion,656.0,83,692,M4,5.04,20.93,OP05,63,92,63,Pass,11.99,4.0,2025.0
2026-02-18,B,Engine Block,Crack,721.0,37,880,M3,5.74,18.26,OP16,43,83,59,Pass,4.2,2.0,2026.0
2025-09-10,C,Wheel Hub,Porosity,692.0,2,540,M4,5.84,28.96,OP14,35,74,65,Pass,0.37,9.0,2025.0
2025-06-24,C,Gear Housing,Sand Inclusion,743.0,64,871,M3,7.41,24.0,OP06,79,62,64,Pass,7.35,6.0,2025.0
2025-04-04,C,Cylinder Head,Crack,776.0,82,936,M2,6.3,15.63,OP11,56,86,54,Fail,8.76,4.0,2025.0
2026-03-07,C,Engine Block,Crack,748.0,36,1136,M1,5.47,19.59,OP11,38,60,43,Fail,3.17,3.0,2026.0
,B,Clutch Plate,Crack,696.0,5,911,M1,4.18,16.08,OP18,36,72,41,Pass,0.55,,
2025-06-11,B,Engine Block,Misrun,652.0,28,1018,M1,6.44,16.14,OP08,27,95,80,Fail,2.75,6.0,2025.0
2026-01-23,B,Brake Drum,Sand Inclusion,748.0,39,600,M4,5.37,18.85,OP07,85,64,85,Fail,6.5,1.0,2026.0
2025-12-04,A,Brake Drum,Cold Shut,680.0,32,505,M2,3.18,18.09,OP05,84,75,74,Fail,6.34,12.0,2025.0
2025-02-28,A,Cylinder Head,Sand Inclusion,654.0,31,786,M3,3.56,13.8,OP11,66,71,58,Pass,3.94,2.0,2025.0
2025-05-08,C,Wheel Hub,Crack,706.0,88,1087,M4,7.5,20.87,OP15,87,81,58,Pass,8.1,5.0,2025.0
2025-12-08,B,Brake Drum,Porosity,669.0,82,1090,M4,4.23,14.15,OP08,35,72,78,Pass,7.52,12.0,2025.0
2026-03-10,B,Clutch Plate,Sand Inclusion,731.0,60,797,M5,6.69,27.77,OP18,34,67,85,Pass,7.53,3.0,2026.0
2025-05-28,A,Cylinder Head,Shrinkage,773.0,17,723,M5,5.34,13.96,OP20,41,87,75,Pass,2.35,5.0,2025.0
2025-03-23,C,Engine Block,Misrun,703.0,52,1172,M2,4.88,19.1,OP01,61,78,65,Fail,4.44,3.0,2025.0
2026-03-16,A,Brake Drum,Shrinkage,657.0,36,748,M2,5.26,19.43,OP17,45,62,76,Fail,4.81,3.0,2026.0
2026-04-05,A,Cylinder Head,Porosity,700.0,81,1167,M2,3.07,10.35,OP03,42,95,49,Fail,6.94,4.0,2026.0
2025-05-19,B,Wheel Hub,Porosity,653.0,46,641,M1,3.28,17.22,OP04,53,81,75,Pass,7.18,5.0,2025.0
2025-05-27,C,Engine Block,Crack,665.0,45,1106,M5,6.9,16.09,OP01,82,83,67,Fail,4.07,5.0,2025.0
2026-04-09,C,Engine Block,Shrinkage,698.0,24,1112,M5,4.44,21.11,OP03,62,80,45,Fail,2.16,4.0,2026.0
2026-01-31,B,Brake Drum,Misrun,680.0,35,701,M5,5.27,27.16,OP11,83,62,43,Fail,4.99,1.0,2026.0
2026-02-22,A,Engine Block,Crack,670.0,32,459,M3,4.2,29.57,OP03,33,83,76,Pass,6.97,2.0,2026.0
2025-08-21,A,Clutch Plate,Porosity,662.0,65,609,M5,5.77,21.09,OP13,54,77,82,Pass,10.67,8.0,2025.0
2025-11-24,A,Cylinder Head,Misrun,690.0,95,994,M3,7.24,14.58,OP16,54,65,71,Fail,9.56,11.0,2025.0
,A,Cylinder Head,Porosity,723.0,32,622,M5,4.4,26.82,OP04,23,71,44,Fail,5.14,,
2025-04-12,C,Brake Drum,Porosity,731.0,40,663,M2,3.1,14.72,OP01,81,66,57,Pass,6.03,4.0,2025.0
2026-03-18,B,Gear Housing,Porosity,711.0,17,951,M5,4.28,24.76,OP17,87,82,68,Fail,1.79,3.0,2026.0
2025-09-18,B,Clutch Plate,Crack,653.0,34,527,M4,6.85,27.74,OP17,23,75,64,Pass,6.45,9.0,2025.0
2025-07-10,A,Cylinder Head,Crack,693.0,76,653,M1,7.07,15.15,OP02,49,76,62,Fail,11.64,7.0,2025.0
2026-02-19,B,Cylinder Head,Shrinkage,701.0,46,1155,M2,3.13,10.87,OP08,73,85,42,Pass,3.98,2.0,2026.0
2025-08-30,B,Wheel Hub,Crack,679.0,25,448,M1,6.11,19.86,OP02,45,62,72,Pass,5.58,8.0,2025.0
2026-01-01,A,Gear Housing,Sand Inclusion,774.0,3,458,M4,6.93,20.76,OP01,64,87,36,Pass,0.66,1.0,2026.0
2026-03-30,C,Clutch Plate,Sand Inclusion,672.0,2,543,M1,4.8,16.99,OP04,43,92,60,Fail,0.37,3.0,2026.0
2025-01-25,B,Cylinder Head,Cold Shut,777.0,83,694,M1,5.69,13.46,OP12,80,63,85,Pass,11.96,1.0,2025.0
2025-01-31,C,Clutch Plate,Shrinkage,760.0,41,928,M2,4.48,18.36,OP15,22,62,55,Fail,4.42,1.0,2025.0
2025-03-04,A,Cylinder Head,Cold Shut,659.0,31,642,M2,5.23,12.91,OP16,66,81,56,Fail,4.83,3.0,2025.0
2026-02-10,A,Wheel Hub,Misrun,765.0,9,522,M5,6.05,18.46,OP20,34,74,38,Pass,1.72,2.0,2026.0
2025-12-03,C,Wheel Hub,Misrun,743.0,119,1146,M3,3.17,26.17,OP06,37,73,51,Pass,10.38,12.0,2025.0
2025-03-05,A,Engine Block,Shrinkage,753.0,21,1165,M4,6.6,21.37,OP10,32,74,72,Fail,1.8,3.0,2025.0
2026-03-10,A,Cylinder Head,Shrinkage,684.0,38,949,M1,5.22,20.9,OP19,41,88,75,Fail,4.0,3.0,2026.0
2025-02-03,C,Wheel Hub,Shrinkage,715.0,2,1198,M1,3.99,16.23,OP11,76,84,83,Fail,0.17,2.0,2025.0
2025-11-04,A,Brake Drum,Crack,722.0,62,816,M2,3.12,20.75,OP10,50,79,57,Fail,7.6,11.0,2025.0
2025-11-19,C,Wheel Hub,Misrun,680.0,61,541,M3,6.76,13.15,OP20,40,71,64,Fail,11.28,11.0,2025.0
,B,Cylinder Head,Cold Shut,715.0,44,672,M5,5.85,23.73,OP16,84,71,70,Fail,6.55,,
2026-01-12,B,Engine Block,Shrinkage,699.0,50,1053,M1,6.37,14.72,OP02,71,62,61,Fail,4.75,1.0,2026.0
2025-06-01,B,Wheel Hub,Misrun,774.0,53,965,M4,5.15,21.39,OP06,37,86,38,Fail,5.49,6.0,2025.0
2026-05-14,A,Wheel Hub,Shrinkage,665.0,14,580,M4,3.05,25.03,OP09,53,88,53,Fail,2.41,5.0,2026.0
2025-05-28,C,Gear Housing,Porosity,659.0,25,422,M3,5.03,15.84,OP04,69,75,45,Fail,5.92,5.0,2025.0
2025-12-26,C,Brake Drum,Sand Inclusion,679.0,18,442,M5,3.58,28.83,OP06,54,63,48,Fail,4.07,12.0,2025.0
2026-04-16,C,Clutch Plate,Sand Inclusion,661.0,15,579,M1,5.93,19.65,OP14,70,93,76,Pass,2.59,4.0,2026.0
2025-12-14,C,Engine Block,Cold Shut,713.0,81,1167,M2,5.75,27.89,OP20,35,60,83,Pass,6.94,12.0,2025.0
2025-08-27,A,Wheel Hub,Cold Shut,730.0,92,822,M1,3.84,22.65,OP02,44,95,82,Pass,11.19,8.0,2025.0
2025-02-05,B,Cylinder Head,Shrinkage,690.0,59,974,M5,3.61,13.23,OP14,54,80,50,Pass,6.06,2.0,2025.0
2026-01-18,B,Brake Drum,Crack,700.0,121,1099,M5,6.42,23.17,OP13,42,64,79,Pass,11.01,1.0,2026.0
2026-02-27,B,Cylinder Head,Crack,752.0,50,438,M3,4.41,22.78,OP05,48,84,59,Pass,11.42,2.0,2026.0
2025-07-07,C,Gear Housing,Porosity,753.0,15,799,M2,5.0,24.91,OP20,31,87,52,Fail,1.88,7.0,2025.0
2026-02-04,C,Wheel Hub,Sand Inclusion,705.0,67,665,M3,5.24,23.28,OP05,52,63,60,Pass,10.08,2.0,2026.0
2025-03-18,C,Gear Housing,Shrinkage,660.0,47,497,M4,6.33,16.57,OP14,74,64,80,Pass,9.46,3.0,2025.0
2026-02-26,C,Wheel Hub,Misrun,678.0,15,441,M5,6.1,11.07,OP07,63,85,81,Fail,3.4,2.0,2026.0
2025-10-15,C,Wheel Hub,Crack,654.0,66,1192,M1,6.56,23.86,OP06,38,79,81,Pass,5.54,10.0,2025.0
2026-02-11,A,Wheel Hub,Shrinkage,667.0,65,703,M5,5.74,17.56,OP06,29,66,69,Fail,9.25,2.0,2026.0
2026-03-05,C,Engine Block,Misrun,768.0,47,567,M3,5.38,15.4,OP03,53,79,46,Fail,8.29,3.0,2026.0
2025-07-29,B,Clutch Plate,Sand Inclusion,719.0,7,529,M3,3.05,20.72,OP18,75,88,53,Pass,1.32,7.0,2025.0
2025-05-09,C,Engine Block,Porosity,768.0,52,512,M2,6.49,12.18,OP20,84,77,66,Fail,10.16,5.0,2025.0
2025-05-05,A,Brake Drum,Misrun,755.0,8,624,M2,3.37,13.35,OP15,83,69,85,Pass,1.28,5.0,2025.0
2025-04-18,C,Wheel Hub,Misrun,716.894983277592,62,1044,M2,6.86,17.53,OP04,55,72,39,Fail,5.94,4.0,2025.0
2025-03-03,C,Engine Block,Crack,743.0,42,984,M3,4.65,16.67,OP15,76,92,70,Fail,4.27,3.0,2025.0
2025-01-22,A,Cylinder Head,Crack,704.0,63,1169,M4,6.29,18.97,OP16,90,85,62,Fail,5.39,1.0,2025.0
2025-03-16,B,Gear Housing,Misrun,691.0,21,488,M3,7.2,12.12,OP20,69,72,37,Fail,4.3,3.0,2025.0
2025-10-17,B,Cylinder Head,Shrinkage,765.0,52,665,M1,4.92,25.79,OP15,50,91,60,Pass,7.82,10.0,2025.0
2025-11-12,C,Brake Drum,Sand Inclusion,741.0,62,891,M2,3.83,12.98,OP14,28,64,62,Fail,6.96,11.0,2025.0
2025-09-15,C,Clutch Plate,Misrun,673.0,27,796,M2,3.9,26.36,OP03,47,89,57,Fail,3.39,9.0,2025.0
2025-12-01,A,Clutch Plate,Cold Shut,757.0,10,536,M3,4.12,11.29,OP12,90,95,73,Fail,1.87,12.0,2025.0
2025-02-20,B,Cylinder Head,Crack,696.0,67,920,M1,5.29,23.39,OP05,33,88,45,Fail,7.28,2.0,2025.0
2025-12-18,B,Wheel Hub,Shrinkage,695.0,108,1147,M1,3.96,10.74,OP17,78,76,62,Fail,9.42,12.0,2025.0
2026-02-05,A,Wheel Hub,Porosity,722.0,16,1112,M2,3.04,29.65,OP13,32,76,76,Fail,1.44,2.0,2026.0
2026-03-03,B,Gear Housing,Porosity,657.0,10,953,M2,7.06,24.33,OP01,31,93,75,Pass,1.05,3.0,2026.0
2025-11-09,A,Wheel Hub,Cold Shut,764.0,59,811,M1,5.36,24.68,OP06,82,89,47,Pass,7.27,11.0,2025.0
2025-07-28,A,Clutch Plate,Shrinkage,767.0,40,1106,M5,4.99,23.46,OP15,41,93,67,Fail,3.62,7.0,2025.0
,B,Wheel Hub,Misrun,759.0,68,744,M2,3.5,10.62,OP13,76,88,39,Pass,9.14,,
2026-04-07,A,Wheel Hub,Misrun,713.0,15,923,M5,4.98,13.83,OP08,27,76,76,Fail,1.63,4.0,2026.0
2025-01-11,C,Clutch Plate,Porosity,718.0,12,425,M4,4.79,19.8,OP17,47,69,62,Fail,2.82,1.0,2025.0
2025-12-24,A,Cylinder Head,Crack,690.0,13,875,M3,3.61,11.11,OP15,67,72,43,Fail,1.49,12.0,2025.0
2025-03-21,A,Engine Block,Misrun,675.0,30,583,M5,5.01,25.98,OP17,63,73,55,Fail,5.15,3.0,2025.0
2025-11-13,A,Clutch Plate,Sand Inclusion,717.0,25,681,M5,3.13,16.47,OP08,80,68,52,Fail,3.67,11.0,2025.0
2025-11-14,B,Brake Drum,Cold Shut,766.0,49,892,M1,7.13,26.61,OP04,33,79,49,Fail,5.49,11.0,2025.0
2025-08-25,B,Brake Drum,Cold Shut,769.0,44,880,M5,3.95,13.64,OP06,35,78,77,Fail,5.0,8.0,2025.0
2026-04-03,A,Clutch Plate,Crack,688.0,55,1023,M4,6.37,21.98,OP12,63,78,80,Fail,5.38,4.0,2026.0
2026-02-20,C,Engine Block,Sand Inclusion,668.0,84,968,M1,6.81,19.1,OP02,74,63,78,Fail,8.68,2.0,2026.0
2025-10-04,B,Engine Block,Porosity,696.0,97,890,M1,3.07,29.44,OP17,39,74,50,Pass,10.9,10.0,2025.0
2025-04-08,A,Cylinder Head,Porosity,695.0,120,1200,M3,7.44,19.04,OP17,70,85,46,Pass,10.0,4.0,2025.0
2025-01-30,A,Engine Block,Porosity,766.0,18,1054,M3,4.2,19.84,OP13,48,63,41,Fail,1.71,1.0,2025.0
2025-10-05,A,Clutch Plate,Misrun,652.0,70,838,M5,5.01,26.24,OP02,27,86,80,Fail,8.35,10.0,2025.0
2025-04-17,A,Cylinder Head,Misrun,662.0,0,670,M1,5.19,27.83,OP09,60,89,49,Fail,0.0,4.0,2025.0
2026-05-06,B,Engine Block,Shrinkage,665.0,110,955,M4,6.38,25.88,OP19,86,86,69,Pass,11.52,5.0,2026.0
2026-03-23,A,Brake Drum,Porosity,674.0,24,510,M5,5.45,15.79,OP15,49,62,76,Fail,4.71,3.0,2026.0
2025-04-03,B,Wheel Hub,Porosity,752.0,40,809,M5,5.93,23.15,OP02,28,77,52,Fail,4.94,4.0,2025.0
2025-02-07,B,Clutch Plate,Misrun,675.0,24,860,M3,6.45,26.67,OP03,28,91,35,Pass,2.79,2.0,2025.0
2025-06-17,C,Engine Block,Cold Shut,713.0,43,1060,M2,6.53,26.28,OP05,21,69,42,Fail,4.06,6.0,2025.0
2025-11-05,C,Cylinder Head,Sand Inclusion,764.0,16,538,M3,7.44,24.28,OP03,80,88,76,Pass,2.97,11.0,2025.0
2026-02-18,C,Wheel Hub,Cold Shut,700.0,49,600,M2,4.56,15.62,OP17,33,66,80,Pass,8.17,2.0,2026.0
2025-07-16,B,Gear Housing,Sand Inclusion,747.0,37,758,M5,4.99,24.23,OP19,58,70,64,Fail,4.88,7.0,2025.0
2025-06-25,C,Cylinder Head,Sand Inclusion,683.0,65,765,M1,3.34,12.45,OP01,76,74,36,Pass,8.5,6.0,2025.0
2025-04-02,A,Brake Drum,Crack,656.0,71,1042,M3,4.24,25.88,OP03,24,69,51,Pass,6.81,4.0,2025.0
2025-04-23,B,Cylinder Head,Cold Shut,726.0,65,592,M5,4.48,14.62,OP17,46,63,39,Pass,10.98,4.0,2025.0
2025-07-09,A,Gear Housing,Crack,662.0,53,541,M5,4.62,19.16,OP18,79,84,84,Pass,9.8,7.0,2025.0
2025-05-23,B,Cylinder Head,Crack,659.0,22,840,M5,3.97,23.08,OP07,69,63,35,Fail,2.62,5.0,2025.0
2025-12-27,B,Wheel Hub,Sand Inclusion,702.0,67,1166,M4,3.63,16.41,OP17,45,68,47,Pass,5.75,12.0,2025.0
2025-08-09,B,Clutch Plate,Misrun,664.0,43,1061,M5,6.73,13.24,OP13,61,93,59,Pass,4.05,8.0,2025.0
2025-01-08,C,Cylinder Head,Cold Shut,743.0,44,534,M3,5.65,14.25,OP04,68,67,65,Fail,8.24,1.0,2025.0
2025-11-06,B,Gear Housing,Sand Inclusion,674.0,82,811,M5,4.93,27.41,OP15,54,78,54,Fail,10.11,11.0,2025.0
2026-01-01,A,Wheel Hub,Misrun,706.0,6,413,M3,5.39,26.8,OP18,61,65,83,Fail,1.45,1.0,2026.0
2025-08-14,C,Cylinder Head,Shrinkage,708.0,26,1037,M2,3.67,24.49,OP04,35,89,85,Fail,2.51,8.0,2025.0
2025-09-28,B,Brake Drum,Sand Inclusion,760.0,37,622,M1,3.73,16.89,OP09,47,92,68,Fail,5.95,9.0,2025.0
2025-10-22,A,Wheel Hub,Cold Shut,753.0,38,576,M2,4.28,18.5,OP02,74,92,60,Pass,6.6,10.0,2025.0
2026-05-07,A,Engine Block,Porosity,660.0,21,597,M3,7.12,28.02,OP13,32,93,77,Fail,3.52,5.0,2026.0
2025-01-13,C,Brake Drum,Misrun,735.0,20,626,M1,7.44,17.88,OP19,64,70,38,Fail,3.19,1.0,2025.0
2026-05-07,B,Clutch Plate,Crack,673.0,118,1109,M5,3.84,12.57,OP07,43,73,81,Fail,10.64,5.0,2026.0
2026-03-24,B,Gear Housing,Crack,753.0,13,499,M5,6.36,29.95,OP17,36,84,35,Pass,2.61,3.0,2026.0
2025-01-24,B,Clutch Plate,Shrinkage,757.0,18,635,M1,3.45,10.68,OP14,61,94,36,Pass,2.83,1.0,2025.0
2026-02-20,C,Cylinder Head,Porosity,778.0,6,501,M5,7.25,28.74,OP14,57,70,73,Fail,1.2,2.0,2026.0
2025-11-20,A,Brake Drum,Cold Shut,674.0,56,531,M2,3.11,10.46,OP16,52,86,74,Pass,10.55,11.0,2025.0
2025-12-06,B,Wheel Hub,Cold Shut,688.0,10,418,M4,3.13,28.69,OP20,55,74,70,Pass,2.39,12.0,2025.0
2026-04-29,B,Cylinder Head,Misrun,756.0,41,998,M3,6.83,10.06,OP04,36,86,58,Fail,4.11,4.0,2026.0
2025-03-25,B,Gear Housing,Cold Shut,693.0,80,837,M2,3.86,17.0,OP07,75,61,56,Fail,9.56,3.0,2025.0
2026-01-11,B,Cylinder Head,Crack,713.0,13,568,M3,5.16,20.51,OP05,23,73,51,Pass,2.29,1.0,2026.0
2025-06-04,A,Clutch Plate,Porosity,713.0,101,968,M4,5.63,24.94,OP04,74,80,44,Pass,10.43,6.0,2025.0
2025-03-15,C,Gear Housing,Crack,716.894983277592,28,460,M4,3.47,20.43,OP15,67,93,51,Pass,6.09,3.0,2025.0
2025-08-28,A,Clutch Plate,Crack,780.0,33,677,M1,5.27,20.68,OP12,85,61,51,Pass,4.87,8.0,2025.0
2025-02-03,B,Wheel Hub,Misrun,777.0,1,469,M2,5.95,28.89,OP10,49,86,42,Pass,0.21,2.0,2025.0
2025-12-05,B,Clutch Plate,Shrinkage,687.0,34,994,M3,4.98,21.49,OP08,32,94,54,Fail,3.42,12.0,2025.0
2025-10-13,B,Clutch Plate,Sand Inclusion,769.0,65,638,M5,4.2,26.74,OP06,20,80,68,Fail,10.19,10.0,2025.0
2025-09-15,A,Engine Block,Misrun,780.0,29,1141,M5,4.78,12.75,OP14,66,71,53,Fail,2.54,9.0,2025.0
2025-05-28,A,Clutch Plate,Sand Inclusion,752.0,98,904,M5,3.26,15.55,OP11,84,82,37,Pass,10.84,5.0,2025.0
2025-01-29,C,Cylinder Head,Crack,731.0,120,1184,M4,6.21,14.82,OP02,47,90,85,Fail,10.14,1.0,2025.0
2025-04-12,B,Wheel Hub,Misrun,654.0,73,823,M3,7.47,23.34,OP17,59,63,41,Pass,8.87,4.0,2025.0
2025-02-12,C,Clutch Plate,Porosity,738.0,76,1041,M1,4.76,26.62,OP11,68,87,69,Fail,7.3,2.0,2025.0
2025-03-08,B,Brake Drum,Misrun,698.0,72,1096,M3,4.69,16.35,OP15,63,65,75,Pass,6.57,3.0,2025.0
2026-03-08,C,Gear Housing,Porosity,723.0,33,885,M2,3.0,25.46,OP06,55,66,72,Fail,3.73,3.0,2026.0
2025-05-08,A,Gear Housing,Misrun,737.0,54,1099,M3,4.98,16.12,OP06,70,82,54,Fail,4.91,5.0,2025.0
2025-03-21,A,Cylinder Head,Misrun,746.0,35,437,M2,4.57,11.02,OP05,67,62,51,Fail,8.01,3.0,2025.0
2025-08-29,B,Cylinder Head,Sand Inclusion,700.0,29,980,M3,7.11,18.83,OP17,61,90,54,Fail,2.96,8.0,2025.0
2025-11-02,B,Wheel Hub,Cold Shut,764.0,43,613,M2,3.06,29.59,OP05,79,61,39,Pass,7.01,11.0,2025.0
2025-07-10,C,Brake Drum,Misrun,730.0,6,759,M4,3.97,23.21,OP15,80,70,66,Fail,0.79,7.0,2025.0
2025-06-02,C,Clutch Plate,Cold Shut,688.0,17,599,M5,6.92,13.61,OP06,38,91,85,Fail,2.84,6.0,2025.0
2025-09-14,C,Wheel Hub,Sand Inclusion,737.0,94,1056,M4,6.64,19.05,OP05,59,84,55,Pass,8.9,9.0,2025.0
2026-02-13,B,Wheel Hub,Crack,673.0,7,467,M5,5.05,27.96,OP08,86,94,52,Fail,1.5,2.0,2026.0
2025-06-03,B,Gear Housing,Sand Inclusion,672.0,63,643,M1,3.08,25.81,OP06,70,87,63,Fail,9.8,6.0,2025.0
2025-11-23,A,Wheel Hub,Sand Inclusion,757.0,38,878,M2,7.01,24.37,OP01,41,75,35,Pass,4.33,11.0,2025.0
2025-03-21,C,Clutch Plate,Misrun,704.0,62,760,M3,3.62,25.98,OP06,39,66,68,Pass,8.16,3.0,2025.0
2025-09-04,C,Gear Housing,Cold Shut,681.0,26,868,M4,3.2,27.85,OP06,21,95,35,Pass,3.0,9.0,2025.0
2025-05-28,C,Brake Drum,Sand Inclusion,723.0,73,773,M5,4.59,10.04,OP12,54,86,39,Pass,9.44,5.0,2025.0
2025-09-12,C,Clutch Plate,Porosity,724.0,59,992,M2,3.63,17.74,OP13,29,62,59,Fail,5.95,9.0,2025.0
2025-09-03,B,Brake Drum,Cold Shut,711.0,29,729,M1,7.24,11.86,OP06,23,61,67,Fail,3.98,9.0,2025.0
2025-09-05,A,Gear Housing,Shrinkage,721.0,3,400,M4,7.5,29.08,OP17,44,61,78,Fail,0.75,9.0,2025.0
2025-05-12,B,Wheel Hub,Crack,999.0,0,865,M4,7.33,11.13,OP08,39,95,53,Fail,0.0,5.0,2025.0
2025-05-11,C,Clutch Plate,Misrun,740.0,9,719,M2,7.39,24.75,OP16,73,88,42,Fail,1.25,5.0,2025.0
2025-03-19,C,Gear Housing,Porosity,680.0,14,1028,M3,3.29,18.16,OP03,41,74,39,Pass,1.36,3.0,2025.0
2025-02-05,C,Gear Housing,Shrinkage,763.0,67,1167,M4,4.91,17.3,OP11,72,83,49,Fail,5.74,2.0,2025.0
2026-02-22,C,Cylinder Head,Misrun,743.0,72,928,M1,5.41,16.52,OP09,31,82,66,Pass,7.76,2.0,2026.0
2025-11-20,C,Wheel Hub,Sand Inclusion,734.0,71,815,M5,6.59,10.29,OP20,76,88,71,Pass,8.71,11.0,2025.0
2025-10-17,A,Engine Block,Porosity,999.0,4,534,M2,3.12,14.3,OP07,51,95,58,Pass,0.75,10.0,2025.0
2026-04-03,A,Brake Drum,Crack,676.0,87,1010,M5,4.5,30.0,OP17,90,78,38,Pass,8.61,4.0,2026.0
2025-10-21,B,Brake Drum,Sand Inclusion,686.0,4,482,M4,7.03,14.26,OP03,35,86,43,Pass,0.83,10.0,2025.0
2025-08-25,B,Brake Drum,Crack,999.0,80,678,M5,5.53,26.87,OP08,51,79,35,Fail,11.8,8.0,2025.0
2025-07-05,B,Gear Housing,Cold Shut,681.0,55,707,M5,4.57,19.13,OP07,62,63,42,Fail,7.78,7.0,2025.0
2025-05-30,B,Gear Housing,Cold Shut,659.0,61,592,M4,4.54,23.25,OP01,47,63,38,Fail,10.3,5.0,2025.0
,B,Brake Drum,Porosity,710.0,19,400,M3,7.48,27.37,OP16,73,80,41,Pass,4.75,,
2026-02-03,B,Gear Housing,Porosity,656.0,88,978,M4,4.13,10.73,OP17,34,75,51,Fail,9.0,2.0,2026.0
2025-10-14,A,Wheel Hub,Crack,693.0,63,710,M3,4.91,10.58,OP15,56,94,55,Fail,8.87,10.0,2025.0
2025-01-12,C,Brake Drum,Crack,651.0,50,965,M5,3.03,25.25,OP20,53,92,36,Pass,5.18,1.0,2025.0
2026-05-08,A,Clutch Plate,Sand Inclusion,689.0,61,559,M2,5.96,12.03,OP09,33,60,60,Pass,10.91,5.0,2026.0
2026-05-13,B,Gear Housing,Sand Inclusion,740.0,76,887,M5,3.65,15.31,OP13,42,75,46,Pass,8.57,5.0,2026.0
2025-10-31,C,Wheel Hub,Shrinkage,773.0,12,812,M4,3.36,24.28,OP04,67,79,82,Fail,1.48,10.0,2025.0
2025-06-20,B,Clutch Plate,Shrinkage,751.0,54,471,M2,3.58,16.58,OP18,55,93,35,Pass,11.46,6.0,2025.0
2025-05-21,C,Brake Drum,Misrun,709.0,73,949,M5,5.57,15.93,OP13,67,92,37,Pass,7.69,5.0,2025.0
2025-03-27,A,Engine Block,Shrinkage,765.0,79,960,M3,6.16,12.82,OP03,21,72,45,Pass,8.23,3.0,2025.0
2025-07-17,A,Engine Block,Sand Inclusion,712.0,29,402,M4,3.84,27.94,OP14,61,69,60,Fail,7.21,7.0,2025.0
2025-10-14,B,Engine Block,Shrinkage,712.0,36,405,M2,3.97,22.53,OP06,84,74,49,Pass,8.89,10.0,2025.0
2025-05-10,B,Clutch Plate,Porosity,745.0,36,626,M3,5.0,16.61,OP05,50,71,47,Fail,5.75,5.0,2025.0
2025-12-10,C,Cylinder Head,Shrinkage,653.0,9,1100,M5,4.5,24.88,OP08,78,81,43,Fail,0.82,12.0,2025.0
